Host_Death_Time,Host_Build,Level,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death,Likely_Beaten
,,159.81827670677185,,,,1.1817232932281565,,,1
,,144.2569184603686,,,,1.7430815396313801,,,1
,,157.15207211623664,,,,1.1520721162366514,,,1
,,126.45441481733086,,,,2.0,,,1
,,141.98170734252113,,,,1.0182926574788584,,,1
,,128.0990428570588,,,,2.0,,,1
,,121.02673642044984,,,,1.5133682102249155,,,1
,,141.01078224604225,,,,2.0,,,1
,,137.23154843596504,,,,1.7684515640349512,,,1
,,148.0,,,,1.9425459396769051,,,1
,,148.04283755511912,,,,1.0,,,1
,,128.0,,,,2.0,,,1
,,126.07000351213307,,,,2.0,,,1
,,123.27076525708635,,,,1.270765257086357,,,1
,,147.0,,,,2.0,,,1
,,132.7066342634676,,,,2.0,,,1
,,173.74896079993604,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,175.0,,,,1.6500550604703603,,,1
,,147.0,,,,2.0,,,1
,,175.62077346281956,,,,2.0,,,1
,,131.0,,,,1.83136770622197,,,1
,,129.31534899050013,,,,2.0,,,1
,,141.0,,,,1.6267588436207663,,,1
,,170.36801131960382,,,,2.0,,,1
,,177.90462839772695,,,,1.9046283977269414,,,1
,,142.0,,,,1.8963214192657234,,,1
,,176.04865766366171,,,,1.9513423363382867,,,1
,,175.4189849066249,,,,2.0,,,1
,,125.1478580447478,,,,2.0,,,1
,,174.45196764333576,,,,1.0,,,1
,,166.5210731905084,,,,2.0,,,1
,,177.35020299109073,,,,1.3502029910907303,,,1
,,163.32252658517652,,,,1.677473414823473,,,1
,,144.0,,,,1.2414981190836092,,,1
,,137.98537174112232,,,,1.9853717411223242,,,1
,,133.20724229976886,,,,1.0,,,1
,,136.71323586808333,,,,2.0,,,1
,,162.22675965473232,,,,1.0,,,1
,,155.66248394694162,,,,2.0,,,1
,,136.65303734026543,,,,2.0,,,1
,,155.39075515232963,,,,2.0,,,1
,,126.84132112631032,,,,2.0,,,1
,,159.25823101966617,,,,1.7417689803338399,,,1
,,163.6054117575076,,,,1.0,,,1
,,122.56683688868483,,,,2.0,,,1
,,169.2256973170554,,,,1.2256973170554049,,,1
,,131.85258495493835,,,,2.0,,,1
,,170.0,,,,1.54164641821676,,,1
,,127.51653458411212,,,,2.0,,,1
,,141.69309548680542,,,,1.0,,,1
,,163.0,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,160.38621199281704,,,,1.3862119928170307,,,1
,,176.0,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,129.0,,,,2.0,,,1
,,155.8615137072269,,,,2.0,,,1
,,173.1313603601766,,,,1.8686396398234257,,,1
,,137.27565559367045,,,,2.0,,,1
,,139.0,,,,1.2542466209238738,,,1
,,122.5579274451507,,,,1.4420725548492994,,,1
,,175.58466809016582,,,,2.0,,,1
,,155.1336505814105,,,,2.0,,,1
,,133.5561408115787,,,,2.0,,,1
,,162.54922371611363,,,,1.5492237161136362,,,1
,,155.04150216433226,,,,2.0,,,1
,,147.4310868626233,,,,2.0,,,1
,,174.45065735509723,,,,2.0,,,1
,,123.46674860072089,,,,1.4667486007208974,,,1
,,123.36323828295568,,,,2.0,,,1
,,122.74823283133189,,,,1.0,,,1
,,173.77495812382912,,,,2.0,,,1
,,120.0,,,,1.4712755809015643,,,1
,,158.65183541463207,,,,1.8259177073160304,,,1
,,178.07377057232497,,,,1.5368852861624887,,,1
,,156.0,,,,1.278457546373573,,,1
,,123.0,,,,1.0,,,1
,,155.8237673957991,,,,2.0,,,1
,,123.0,,,,1.0,,,1
,,120.0,,,,1.7767904834072272,,,1
,,155.17835206703822,,,,1.8216479329617712,,,1
,,158.0,,,,2.0,,,1
,,174.01669434318154,,,,1.0,,,1
,,170.0,,,,1.786708340707309,,,1
,,169.22633743510434,,,,1.0,,,1
,,140.25216142558793,,,,1.0,,,1
,,132.84939189678173,,,,1.150608103218274,,,1
,,166.21723088645302,,,,2.0,,,1
,,122.53600986853557,,,,1.463990131464425,,,1
,,177.0,,,,1.0,,,1
,,139.58475902766597,,,,2.0,,,1
,,156.22307178015416,,,,2.0,,,1
,,137.0,,,,1.8243268918792692,,,1
,,121.26007975695997,,,,2.0,,,1
,,160.8581203942511,,,,1.0,,,1
,,133.0,,,,1.2162276109827508,,,1
,,134.0,,,,2.0,,,1
,,175.20106515204995,,,,1.2010651520499451,,,1
,,174.51420104000934,,,,1.0,,,1
,,123.73622888252855,,,,2.0,,,1
,,124.0,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,173.09432742629104,,,,1.9056725737089564,,,1
,,138.2519952636286,,,,1.2519952636285967,,,1
,,148.0,,,,1.812713619893062,,,1
,,139.0,,,,1.7068378557805413,,,1
,,176.03273641247364,,,,1.9672635875263655,,,1
,,167.34669588507873,,,,1.0,,,1
,,163.0,,,,1.0969062721234617,,,1
,,120.0,,,,1.933571083457648,,,1
,,133.0,,,,1.1986520081261913,,,1
,,155.3257411579935,,,,2.0,,,1
,,177.99428141863922,,,,1.9942814186392108,,,1
,,168.06834849355374,,,,1.0,,,1
,,170.0,,,,1.571162298622361,,,1
,,133.304030272448,,,,2.0,,,1
,,137.0,,,,1.318104446903472,,,1
,,167.0,,,,1.9611594157101653,,,1
,,147.0,,,,2.0,,,1
,,177.1508209944983,,,,1.1508209944982957,,,1
,,138.40601180170611,,,,1.4060118017061107,,,1
,,133.98630144959108,,,,2.0,,,1
,,178.91977775354428,,,,2.0,,,1
,,123.3121963682176,,,,1.3121963682176037,,,1
,,145.03148582599135,,,,1.015742912995677,,,1
,,141.9828502180848,,,,1.0171497819151982,,,1
,,158.08339669835757,,,,1.9166033016424109,,,1
,,124.0,,,,2.0,,,1
,,177.69104400993186,,,,1.6910440099318473,,,1
,,166.86735542239904,,,,2.0,,,1
,,155.02327143579015,,,,1.0,,,1
,,159.0,,,,1.9946538391456357,,,1
,,175.0,,,,1.9384137438581441,,,1
,,170.0,,,,1.414815119388947,,,1
,,137.0,,,,2.0,,,1
,,128.3905936075818,,,,2.0,,,1
,,135.93067166961222,,,,2.0,,,1
,,148.63832223979182,,,,1.3616777602081735,,,1
,,158.26699638037164,,,,1.7330036196283534,,,1
,,122.3238746024117,,,,1.6761253975882902,,,1
,,176.0,,,,2.0,,,1
,,124.0,,,,1.4211598319644074,,,1
,,142.0,,,,2.0,,,1
,,139.0,,,,2.0,,,1
,,122.37912765837565,,,,1.0,,,1
,,122.37148594365944,,,,1.0,,,1
,,123.0,,,,1.0,,,1
,,122.63307265349951,,,,2.0,,,1
,,158.4692852273258,,,,1.5307147726742096,,,1
,,174.55694063766958,,,,1.0,,,1
,,123.50585232936211,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,162.4611669012539,,,,1.0,,,1
,,154.87986358393965,,,,2.0,,,1
,,127.49599623640367,,,,2.0,,,1
,,123.05079930681912,,,,1.0507993068191086,,,1
,,147.0,,,,2.0,,,1
,,173.63756867738417,,,,2.0,,,1
,,132.86364142129662,,,,2.0,,,1
,,134.11006328420112,,,,1.1100632842011153,,,1
,,166.0,,,,2.0,,,1
,,147.63164351508289,,,,1.3683564849171084,,,1
,,159.0,,,,1.9456092514776888,,,1
,,120.0,,,,1.6442567236508117,,,1
,,177.0,,,,1.0,,,1
,,137.0,,,,1.069800654614629,,,1
,,147.0,,,,2.0,,,1
,,175.0,,,,1.0,,,1
,,142.0,,,,1.1897414133004687,,,1
,,173.5861725346792,,,,1.4138274653207958,,,1
,,158.0,,,,2.0,,,1
,,165.9576577212276,,,,2.0,,,1
,,134.5797261570972,,,,2.0,,,1
,,146.09417785946476,,,,1.5470889297323893,,,1
,,170.9487443951497,,,,2.0,,,1
,,156.0,,,,1.9393950922850902,,,1
,,127.685395343446,,,,2.0,,,1
,,130.9500675557599,,,,2.0,,,1
,,125.65713164657892,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,163.45487244280287,,,,1.0,,,1
,,173.68570054293363,,,,1.314299457066356,,,1
,,147.1795739302645,,,,1.9102130348677566,,,1
,,158.0,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,140.118384360122,,,,1.1183843601220023,,,1
,,126.41550020446921,,,,2.0,,,1
,,120.0,,,,1.8337919509188274,,,1
,,175.0,,,,2.0,,,1
,,122.92144216907627,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,164.40591721943028,,,,1.0,,,1
,,126.70264020585823,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,122.23079465392654,,,,1.7692053460734682,,,1
,,122.91567223226166,,,,1.0843277677383503,,,1
,,166.3836855077671,,,,2.0,,,1
,,170.0,,,,1.7537139811894684,,,1
,,167.0,,,,1.3093202288519934,,,1
,,171.0,,,,2.0,,,1
,,120.9968486001641,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,145.63309244518499,,,,2.0,,,1
,,126.62455889033208,,,,2.0,,,1
,,165.80007343207686,,,,2.0,,,1
,,170.88458329292118,,,,2.0,,,1
,,132.12522055951683,,,,1.8747794404831686,,,1
,,177.0,,,,1.0,,,1
,,140.78377299087222,,,,1.7837729908722202,,,1
,,128.69121180938654,,,,2.0,,,1
,,133.0,,,,1.6030395550532832,,,1
,,155.61899156469858,,,,2.0,,,1
,,134.9407732996895,,,,1.9407732996895009,,,1
,,142.0,,,,1.224088467192694,,,1
,,157.12793692451177,,,,1.1279369245117832,,,1
,,139.34750708242518,,,,1.3475070824251811,,,1
,,145.87078729235148,,,,2.0,,,1
,,154.3959615887476,,,,1.395961588747605,,,1
,,132.66930860916187,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,129.0,,,,2.0,,,1
,,148.55187713642118,,,,1.4481228635788144,,,1
,,147.21059057808642,,,,1.7894094219135857,,,1
,,148.41621805884535,,,,1.5837819411546508,,,1
,,162.3362362567986,,,,1.0,,,1
,,132.52504903473624,,,,1.4749509652637482,,,1
,,122.05522252074303,,,,1.9447774792569716,,,1
,,170.11523309199544,,,,1.0,,,1
,,170.14964241038996,,,,1.925178794805027,,,1
,,140.0,,,,1.5615432847494217,,,1
,,121.05976252217705,,,,1.5298812610885262,,,1
,,160.0146961677127,,,,1.0,,,1
,,123.83397817635714,,,,2.0,,,1
,,139.0,,,,1.8855684813876414,,,1
,,143.98258770587492,,,,2.0,,,1
,,126.15557143686931,,,,2.0,,,1
,,165.0,,,,1.2072729790676675,,,1
,,123.36941905841691,,,,1.0,,,1
,,134.7802932096086,,,,1.7802932096085997,,,1
,,120.0,,,,1.9794791852706748,,,1
,,133.82661834550248,,,,1.1733816544975113,,,1
,,141.36559570100397,,,,1.6344042989960332,,,1
,,163.35369668658075,,,,1.0,,,1
,,122.0,,,,2.0,,,1
,,124.0,,,,2.0,,,1
,,165.8298845826907,,,,2.0,,,1
,,170.0,,,,1.8982380639532352,,,1
,,165.22319666786012,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,142.0,,,,1.9867291015008486,,,1
,,141.728634036461,,,,1.2713659635390107,,,1
,,137.90141707297758,,,,1.0,,,1
,,163.34137153174848,,,,1.1706857658742407,,,1
,,148.0,,,,1.7066755336777,,,1
,,158.3827811941221,,,,2.0,,,1
,,155.15598086369894,,,,2.0,,,1
,,126.47849611625597,,,,2.0,,,1
,,128.2194439731128,,,,2.0,,,1
,,161.69637606185617,,,,1.0,,,1
,,176.68831017148497,,,,1.3116898285150413,,,1
,,158.00314090604812,,,,2.0,,,1
,,163.82575659835462,,,,1.0,,,1
,,160.87540562512183,,,,1.0,,,1
,,134.0,,,,2.0,,,1
,,162.01576550076555,,,,1.0,,,1
,,170.39570796357378,,,,2.0,,,1
,,126.71518645478024,,,,2.0,,,1
,,122.0,,,,1.2819190429047291,,,1
,,145.0,,,,1.6361903588590665,,,1
,,127.1907259875909,,,,2.0,,,1
,,168.3058752630012,,,,1.0,,,1
,,141.54723752042065,,,,1.452762479579357,,,1
,,170.0164542380415,,,,2.0,,,1
,,173.33579828692822,,,,2.0,,,1
,,178.0,,,,1.800754045591686,,,1
,,176.04496144159154,,,,1.9550385584084489,,,1
,,160.1263564813145,,,,1.0,,,1
,,154.43744479872694,,,,1.4374447987269527,,,1
,,128.0,,,,2.0,,,1
,,148.0,,,,1.059580792699253,,,1
,,141.98417682800317,,,,1.015823171996821,,,1
,,127.52276014156188,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,177.6560550219757,,,,1.656055021975704,,,1
,,142.8808422910693,,,,2.0,,,1
,,158.31296084941752,,,,2.0,,,1
,,141.3419174152508,,,,1.0,,,1
,,147.11701172485795,,,,2.0,,,1
,,129.40056417276256,,,,2.0,,,1
,,126.24646515143264,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,163.16770926471878,,,,1.0,,,1
,,140.4861492654234,,,,2.0,,,1
,,170.0967019856243,,,,1.0967019856242894,,,1
,,166.1101162735265,,,,1.8898837264734865,,,1
,,174.0,,,,2.0,,,1
,,161.51014838045631,,,,1.4898516195436766,,,1
,,128.26376018986616,,,,2.0,,,1
,,142.9742058889624,,,,1.4871029444811907,,,1
,,160.13039391752523,,,,1.0,,,1
,,177.5972241667671,,,,1.5972241667671,,,1
,,158.02976465558513,,,,2.0,,,1
,,154.86464551645776,,,,1.9323227582288776,,,1
,,134.0,,,,2.0,,,1
,,122.72058411582393,,,,1.279415884176072,,,1
,,141.13165358879326,,,,1.8683464112067416,,,1
,,144.8547034500932,,,,1.1452965499068024,,,1
,,174.16530228613797,,,,1.0,,,1
,,176.29147842200533,,,,2.0,,,1
,,123.50923499328763,,,,1.0,,,1
,,155.5934432161919,,,,1.4065567838081043,,,1
,,142.0,,,,1.903190778834429,,,1
,,158.0,,,,2.0,,,1
,,159.5766140071297,,,,1.4233859928702821,,,1
,,147.0,,,,2.0,,,1
,,171.62883048398047,,,,2.0,,,1
,,142.42871379294175,,,,2.0,,,1
,,170.0,,,,2.0,,,1
,,166.93889496004127,,,,1.061105039958725,,,1
,,148.0,,,,1.8939852050469608,,,1
,,134.0,,,,2.0,,,1
,,177.0,,,,1.0,,,1
,,139.42677680555042,,,,1.5732231944495916,,,1
,,158.0,,,,2.0,,,1
,,124.0,,,,1.9885216479954466,,,1
,,120.0,,,,1.0252373458482642,,,1
,,176.2526460306213,,,,1.7473539693787132,,,1
,,170.52007406111116,,,,2.0,,,1
,,144.47804699652144,,,,1.0,,,1
,,153.0,,,,1.4110669250544359,,,1
,,136.7516761720229,,,,2.0,,,1
,,176.3765221694807,,,,1.6234778305192963,,,1
,,123.39971853947196,,,,1.3997185394719631,,,1
,,171.94648553708694,,,,2.0,,,1
,,177.3765302877893,,,,1.3765302877892984,,,1
,,122.76794426029885,,,,1.0,,,1
,,166.0,,,,2.0,,,1
,,148.44566252565966,,,,1.5543374743403449,,,1
,,120.0,,,,1.1995053149296084,,,1
,,157.58789820203378,,,,1.2939491010168975,,,1
,,170.0,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,155.9446657321711,,,,2.0,,,1
,,154.39005844140394,,,,1.3900584414039483,,,1
,,163.9245224687319,,,,1.0,,,1
,,122.21418735453163,,,,1.0,,,1
,,163.0,,,,1.4100521171981912,,,1
,,165.0064352114968,,,,2.0,,,1
,,137.0,,,,2.0,,,1
,,163.29751165841154,,,,1.0,,,1
,,139.0,,,,1.615253653282414,,,1
,,144.23957568831753,,,,2.0,,,1
,,138.0,,,,1.4870778352252343,,,1
,,140.0,,,,1.295916728678661,,,1
,,170.93517208672648,,,,1.9351720867264932,,,1
,,153.12741504753825,,,,1.3758050158460864,,,1
,,171.0,,,,2.0,,,1
,,122.47568781801095,,,,1.5243121819890413,,,1
,,134.32560034818601,,,,1.3256003481860184,,,1
,,122.0,,,,1.0,,,1
,,132.0454525004358,,,,1.954547499564204,,,1
,,154.2932008878973,,,,1.646600443948662,,,1
,,144.22674118440693,,,,1.2267411844069445,,,1
,,158.32996746219243,,,,2.0,,,1
,,126.46833018593381,,,,2.0,,,1
,,156.0,,,,1.2264472581351127,,,1
,,175.1234008152056,,,,2.0,,,1
,,134.3736776483438,,,,1.373677648343805,,,1
,,163.0,,,,1.2784707289275523,,,1
,,136.1470180046694,,,,2.0,,,1
,,162.8567670112726,,,,2.0,,,1
,,134.0,,,,1.9963982936790554,,,1
,,123.20399259757272,,,,1.2039925975727166,,,1
,,158.753734070428,,,,2.0,,,1
,,160.21550075886756,,,,1.0,,,1
,,143.3279858820198,,,,1.0,,,1
,,147.53431745823772,,,,1.4656825417622796,,,1
,,175.0,,,,2.0,,,1
,,171.0,,,,2.0,,,1
,,144.189139100023,,,,1.1891391000229845,,,1
,,163.0776325153299,,,,1.9223674846701029,,,1
,,128.0,,,,2.0,,,1
,,144.61077073068503,,,,1.6107707306850387,,,1
,,147.0,,,,2.0,,,1
,,128.94447496719084,,,,2.0,,,1
,,128.56846489850793,,,,2.0,,,1
,,175.65151568332888,,,,2.0,,,1
,,122.78921855064532,,,,1.2107814493546882,,,1
,,134.0,,,,2.0,,,1
,,177.85649340276257,,,,1.0,,,1
,,139.83506594545503,,,,2.0,,,1
,,155.8547103611726,,,,1.0,,,1
,,171.3658858095569,,,,2.0,,,1
,,163.0,,,,1.3180495725509187,,,1
,,158.2505739940192,,,,2.0,,,1
,,144.568887594903,,,,1.431112405097005,,,1
,,157.17509732805556,,,,1.0875486640277807,,,1
,,166.0,,,,2.0,,,1
,,172.5814177144685,,,,2.0,,,1
,,122.29251642547625,,,,1.707483574523748,,,1
,,171.0,,,,2.0,,,1
,,174.7062240938256,,,,2.0,,,1
,,155.04149916718308,,,,2.0,,,1
,,122.36290529917555,,,,1.0,,,1
,,139.59729242035348,,,,1.4027075796465307,,,1
,,122.65338349847868,,,,1.3466165015213194,,,1
,,122.80769010396638,,,,1.0,,,1
,,156.2956545416125,,,,1.0,,,1
,,141.38038407305507,,,,1.3803840730550778,,,1
,,128.4003724315401,,,,2.0,,,1
,,146.01266061870854,,,,1.5063303093542677,,,1
,,128.0,,,,2.0,,,1
,,133.0870689952253,,,,2.0,,,1
,,153.67954048459768,,,,2.0,,,1
,,123.54438084356275,,,,1.0,,,1
,,174.3218861690458,,,,1.0,,,1
,,127.54302143086676,,,,2.0,,,1
,,155.0,,,,2.0,,,1
,,171.5643552095435,,,,2.0,,,1
,,172.0,,,,1.205519182146494,,,1
,,175.72187084451338,,,,2.0,,,1
,,160.8577447602232,,,,1.0,,,1
,,123.68683679817022,,,,1.6868367981702228,,,1
,,166.0,,,,2.0,,,1
,,122.08898971485635,,,,1.9110102851436532,,,1
,,154.9833921467449,,,,1.9916960733724518,,,1
,,159.54100289892767,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,132.87799284417196,,,,1.0,,,1
,,175.54718628578908,,,,1.5471862857890832,,,1
,,169.19849107460536,,,,1.1984910746053492,,,1
,,132.83511522343485,,,,2.0,,,1
,,142.0,,,,1.2399893638699575,,,1
,,137.0,,,,2.0,,,1
,,120.0,,,,1.727050005268512,,,1
,,165.3414252696043,,,,1.3414252696042983,,,1
,,159.55122119600537,,,,1.4487788039946148,,,1
,,170.0,,,,2.0,,,1
,,141.81060658211516,,,,1.1893934178848462,,,1
,,133.0,,,,1.0050265526098032,,,1
,,153.06009641037818,,,,1.9399035896218297,,,1
,,176.09523365831987,,,,1.904766341680118,,,1
,,122.35248353515664,,,,2.0,,,1
,,139.27304061932782,,,,1.7269593806721932,,,1
,,141.17719250101118,,,,1.822807498988809,,,1
,,152.70573326336287,,,,1.0,,,1
,,165.8852030727487,,,,1.88520307274872,,,1
,,166.94153291028445,,,,2.0,,,1
,,147.43158765126947,,,,1.7842061743652669,,,1
,,138.0,,,,1.5376088230874592,,,1
,,159.8649626051152,,,,1.0,,,1
,,157.24945820429323,,,,1.2494582042932323,,,1
,,137.28287943152782,,,,2.0,,,1
,,163.0,,,,1.0,,,1
,,139.64323128837674,,,,1.0,,,1
,,137.24253555454928,,,,2.0,,,1
,,139.2950723492643,,,,1.7049276507356907,,,1
,,122.29885713525903,,,,1.7011428647409692,,,1
,,144.0,,,,1.107057178554186,,,1
,,161.5599419534906,,,,1.4400580465093986,,,1
,,147.0,,,,2.0,,,1
,,123.0,,,,1.9402208055712848,,,1
,,122.0,,,,1.3962030080709038,,,1
,,130.7262710754715,,,,2.0,,,1
,,134.82249464929023,,,,2.0,,,1
,,177.82665694702473,,,,1.0,,,1
,,122.48581742891263,,,,1.0,,,1
,,122.11692353552539,,,,1.8830764644746085,,,1
,,142.0,,,,2.0,,,1
,,178.05010033175392,,,,1.050100331753924,,,1
,,178.0,,,,2.0,,,1
,,155.73388313080255,,,,2.0,,,1
,,142.0,,,,2.0,,,1
,,167.8327899259838,,,,1.0,,,1
,,144.39012023468834,,,,1.6098797653116608,,,1
,,133.0,,,,1.0,,,1
,,139.04524918901888,,,,1.9547508109811123,,,1
,,173.43581741650402,,,,2.0,,,1
,,137.01517688228682,,,,2.0,,,1
,,122.0,,,,1.5814171055820205,,,1
,,134.8941467641221,,,,2.0,,,1
,,154.1269806059703,,,,1.1269806059702838,,,1
,,121.04628604139432,,,,1.5231430206971652,,,1
,,173.0,,,,2.0,,,1
,,172.58914290815952,,,,1.5891429081595034,,,1
,,158.0,,,,2.0,,,1
,,175.05734082303337,,,,1.0573408230333694,,,1
,,141.0,,,,2.0,,,1
,,122.0,,,,1.2539377719236962,,,1
,,161.44002334617892,,,,1.0,,,1
,,148.0,,,,1.901262793117334,,,1
,,147.9243388960959,,,,2.0,,,1
,,155.36154139875404,,,,1.6384586012459614,,,1
,,174.0,,,,1.9078320415275676,,,1
,,128.0,,,,2.0,,,1
,,175.0,,,,1.2262752508165997,,,1
,,174.89569796319938,,,,2.0,,,1
,,156.0,,,,1.7835000808452568,,,1
,,140.69970520609948,,,,1.0,,,1
,,122.76611194523099,,,,1.0,,,1
,,177.86346573034146,,,,1.0,,,1
,,175.0,,,,1.2230620615427568,,,1
,,122.87310884276422,,,,1.0,,,1
,,137.21050770157595,,,,1.2105077015759478,,,1
,,144.25183917361232,,,,2.0,,,1
,,166.56125567807493,,,,1.438744321925076,,,1
,,125.5075116780588,,,,2.0,,,1
,,165.4235479159919,,,,1.4235479159918962,,,1
,,126.7935706545388,,,,2.0,,,1
,,177.96822151564268,,,,1.9682215156426754,,,1
,,175.78205076926375,,,,1.7820507692637584,,,1
,,173.75992925951243,,,,1.2400707404875666,,,1
,,148.0,,,,1.1443092007216031,,,1
,,139.0,,,,1.1157013181803022,,,1
,,174.97274998804917,,,,1.0,,,1
,,134.0,,,,1.476413514778547,,,1
,,153.43651974538747,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,152.4255632441278,,,,1.0,,,1
,,156.0,,,,2.0,,,1
,,177.0,,,,1.0,,,1
,,120.0,,,,1.8977435665097253,,,1
,,134.25482050463037,,,,2.0,,,1
,,159.8471202779211,,,,1.0764398610394477,,,1
,,128.0,,,,2.0,,,1
,,170.20607061414003,,,,2.0,,,1
,,152.47491170031685,,,,1.1583039001056143,,,1
,,139.9482141112672,,,,1.0517858887328169,,,1
,,159.55731057531432,,,,1.0,,,1
,,161.84396418866,,,,1.156035811339977,,,1
,,126.83459095259528,,,,2.0,,,1
,,177.64166534332833,,,,1.6416653433283264,,,1
,,158.0,,,,2.0,,,1
,,123.0,,,,1.0,,,1
,,128.81732761576032,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,175.0,,,,1.423527562442246,,,1
,,158.23811638813757,,,,2.0,,,1
,,139.7815056477422,,,,1.2184943522578178,,,1
,,123.27575740444128,,,,1.2757574044412814,,,1
,,147.0,,,,2.0,,,1
,,134.0,,,,1.0167563044923824,,,1
,,122.32080084879883,,,,2.0,,,1
,,141.0,,,,1.923431741566461,,,1
,,160.4207612017659,,,,1.420761201765926,,,1
,,171.0,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,128.0,,,,2.0,,,1
,,131.24977216244653,,,,2.0,,,1
,,147.3458398457139,,,,1.6541601542860984,,,1
,,175.0,,,,1.6192390320535817,,,1
,,152.99632934992437,,,,1.3321097833081246,,,1
,,167.0,,,,1.0718981644902135,,,1
,,122.84486232748964,,,,2.0,,,1
,,133.0,,,,1.776017454134919,,,1
,,170.0,,,,1.760857454565477,,,1
,,144.5123003468871,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,158.0,,,,2.0,,,1
,,127.30666484626529,,,,2.0,,,1
,,147.3517641026179,,,,2.0,,,1
,,139.0,,,,2.0,,,1
,,166.0,,,,2.0,,,1
,,134.0,,,,1.9401831912520826,,,1
,,140.04678584497177,,,,2.0,,,1
,,174.31965205529207,,,,1.0,,,1
,,139.0,,,,2.0,,,1
,,142.0,,,,1.1007396410753105,,,1
,,136.03773855339085,,,,2.0,,,1
,,133.0,,,,2.0,,,1
,,133.50005682428437,,,,2.0,,,1
,,127.46833897623551,,,,2.0,,,1
,,158.5377829347414,,,,2.0,,,1
,,126.0,,,,2.0,,,1
,,127.21695624586388,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,133.4436719927429,,,,2.0,,,1
,,176.97084481397792,,,,1.029155186022089,,,1
,,129.0,,,,2.0,,,1
,,127.84371629045022,,,,2.0,,,1
,,136.2200886768714,,,,2.0,,,1
,,141.48172382355236,,,,1.4817238235523535,,,1
,,136.71011476633728,,,,2.0,,,1
,,132.9042709452556,,,,1.0957290547443974,,,1
,,173.31769469754715,,,,2.0,,,1
,,158.96867460557436,,,,2.0,,,1
,,123.73765703321905,,,,1.0,,,1
,,158.0,,,,2.0,,,1
,,159.32700301876395,,,,2.0,,,1
,,134.05021443169045,,,,2.0,,,1
,,177.53538683119103,,,,1.0,,,1
,,127.37961676445167,,,,2.0,,,1
,,134.68341324009134,,,,2.0,,,1
,,163.71430040595524,,,,1.0,,,1
,,166.90862589513958,,,,1.0913741048604093,,,1
,,133.68517417064834,,,,2.0,,,1
,,134.0,,,,2.0,,,1
,,171.78096386364444,,,,1.2190361363555646,,,1
,,124.0,,,,2.0,,,1
,,122.44390383231992,,,,1.0,,,1
,,158.89359458645012,,,,1.1064054135498684,,,1
,,126.34194501613878,,,,2.0,,,1
,,138.9919408966579,,,,1.0,,,1
,,128.94317482296128,,,,2.0,,,1
,,122.2371444659777,,,,1.7628555340222887,,,1
,,177.10761418475985,,,,1.0,,,1
,,175.2318718216191,,,,1.2318718216191178,,,1
,,127.50047731586672,,,,2.0,,,1
,,128.13245886796398,,,,2.0,,,1
,,171.75049692031726,,,,2.0,,,1
,,171.54747148986232,,,,2.0,,,1
,,147.27438460520258,,,,1.7256153947974124,,,1
,,148.0,,,,1.0984169947129323,,,1
,,174.0,,,,2.0,,,1
,,148.88435515045575,,,,1.0,,,1
,,133.55940542572736,,,,2.0,,,1
,,155.17151186610477,,,,2.0,,,1
,,175.0,,,,1.712845995860955,,,1
,,122.69669511143675,,,,1.3033048885632514,,,1
,,175.67565419230493,,,,2.0,,,1
,,154.4677938629444,,,,1.0,,,1
,,164.7891137723192,,,,1.0,,,1
,,134.1428083429404,,,,1.1428083429404112,,,1
,,158.17957317974097,,,,2.0,,,1
,,129.88114705602462,,,,2.0,,,1
,,162.13240461349645,,,,1.0,,,1
,,141.61774774802254,,,,1.3822522519774583,,,1
,,128.0,,,,2.0,,,1
,,166.54559684552004,,,,2.0,,,1
,,122.0,,,,2.0,,,1
,,147.0,,,,2.0,,,1
,,136.8088679115511,,,,2.0,,,1
,,157.08069836068086,,,,2.0,,,1
,,170.0,,,,1.430983901920822,,,1
,,163.0,,,,1.0,,,1
,,177.0,,,,1.0,,,1
,,171.93430788351034,,,,2.0,,,1
,,173.8871193172237,,,,2.0,,,1
,,173.58015130231368,,,,2.0,,,1
,,175.49689551850005,,,,2.0,,,1
